ean,nom,prix,magasin,image,categorie,nutriscore
0034000535262,Twizzlers Pull N Peel Raspberry Wild Berry Lemonade,2.82,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/053/5262/1.400.jpg,Épicerie,unknown
0034000540105,Sugar free twists,3.1,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/054/0105/5.400.jpg,Épicerie,unknown
0034000540105,Sugar free twists,2.36,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/054/0105/5.400.jpg,Épicerie,unknown
0034000540105,Sugar free twists,3.47,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/054/0105/5.400.jpg,Épicerie,unknown
0034000544028,Continental Concession TWZ12 Twizzlers Strawberry Licorice Twizzler,2.56,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/054/4028/1.400.jpg,Snacks,unknown
0034000544028,Continental Concession TWZ12 Twizzlers Strawberry Licorice Twizzler,2.37,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/054/4028/1.400.jpg,Snacks,unknown
0034000544028,Continental Concession TWZ12 Twizzlers Strawberry Licorice Twizzler,3.35,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/054/4028/1.400.jpg,Snacks,unknown
0034000544431,Twizzlers Pull N Peel Cherry,2.43,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/054/4431/1.400.jpg,Épicerie,unknown
0034000544431,Twizzlers Pull N Peel Cherry,2.8,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/054/4431/1.400.jpg,Épicerie,unknown
0034000544431,Twizzlers Pull N Peel Cherry,3,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/054/4431/1.400.jpg,Épicerie,unknown
0034000560004,Twizzlers Twists Licorice,2.73,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/056/0004/2.400.jpg,Épicerie,unknown
0034000560004,Twizzlers Twists Licorice,2.65,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/056/0004/2.400.jpg,Épicerie,unknown
0034000560004,Twizzlers Twists Licorice,3.29,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/056/0004/2.400.jpg,Épicerie,unknown
0034000560028,Hershey's Twizzlers Twists Strawberry GM,2.37,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/056/0028/1.400.jpg,Épicerie,unknown
0034000560028,Hershey's Twizzlers Twists Strawberry GM,2.96,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/056/0028/1.400.jpg,Épicerie,unknown
0034000560028,Hershey's Twizzlers Twists Strawberry GM,2.52,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/056/0028/1.400.jpg,Épicerie,unknown
0034000560035,Twizzlers,2.52,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/056/0035/1.400.jpg,Épicerie,unknown
0034000560035,Twizzlers,2.56,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/056/0035/1.400.jpg,Épicerie,unknown
0034000560035,Twizzlers,3.17,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/056/0035/1.400.jpg,Épicerie,unknown
0034000560431,Twizzlers Pull 'N' Peel Cherry,2.94,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/056/0431/1.400.jpg,Épicerie,unknown
0034000560431,Twizzlers Pull 'N' Peel Cherry,2.98,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/056/0431/1.400.jpg,Épicerie,unknown
0034000560431,Twizzlers Pull 'N' Peel Cherry,2.68,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/056/0431/1.400.jpg,Épicerie,unknown
0034000567102,Twizzlers Twists Big Bag Strawberry,3.29,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/056/7102/1.400.jpg,Épicerie,unknown
0034000567102,Twizzlers Twists Big Bag Strawberry,2.37,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/056/7102/1.400.jpg,Épicerie,unknown
0034000567102,Twizzlers Twists Big Bag Strawberry,2.4,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/056/7102/1.400.jpg,Épicerie,unknown
0034000577132,Twizzlers strawberry Twists - goût fraise,2.53,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/057/7132/4.400.jpg,Épicerie,unknown
0034000577132,Twizzlers strawberry Twists - goût fraise,2.36,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/057/7132/4.400.jpg,Épicerie,unknown
0034000577132,Twizzlers strawberry Twists - goût fraise,2.64,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/057/7132/4.400.jpg,Épicerie,unknown
0034000600113,Reese's Spreads Peanut Butter Chocolate,3.4,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/060/0113/4.400.jpg,Pates a tartiner,e
0034000600113,Reese's Spreads Peanut Butter Chocolate,3.56,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/060/0113/4.400.jpg,Pates a tartiner,e
0034000600113,Reese's Spreads Peanut Butter Chocolate,3.19,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/060/0113/4.400.jpg,Pates a tartiner,e
0034000666379,Peanut butter snowman,3,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/066/6379/3.400.jpg,Snacks,e
0034000666379,Peanut butter snowman,2.33,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/066/6379/3.400.jpg,Snacks,e
0034000666379,Peanut butter snowman,3.04,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/066/6379/3.400.jpg,Snacks,e
0034000666607,Giant 1LB Bunny,2.72,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/066/6607/1.400.jpg,Snacks,e
0034000666607,Giant 1LB Bunny,2.99,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/066/6607/1.400.jpg,Snacks,e
0034000666607,Giant 1LB Bunny,3.41,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/066/6607/1.400.jpg,Snacks,e
0034000701742,Ice cubes peppermint sugar-free gum,2.67,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/070/1742/5.400.jpg,Épicerie,unknown
0034000701742,Ice cubes peppermint sugar-free gum,2.78,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/070/1742/5.400.jpg,Épicerie,unknown
0034000701742,Ice cubes peppermint sugar-free gum,3.05,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/400/070/1742/5.400.jpg,Épicerie,unknown
0034064203367,Earl grey tea,3.29,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/406/420/3367/3.400.jpg,Épicerie,unknown
0034064203367,Earl grey tea,3.33,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/406/420/3367/3.400.jpg,Épicerie,unknown
0034064203367,Earl grey tea,2.71,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/406/420/3367/3.400.jpg,Épicerie,unknown
0034100002145,Ajvar,2.66,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/410/000/2145/1.400.jpg,Plant based foods and beverages,unknown
0034100002145,Ajvar,3.31,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/410/000/2145/1.400.jpg,Plant based foods and beverages,unknown
0034100002145,Ajvar,3.16,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/410/000/2145/1.400.jpg,Plant based foods and beverages,unknown
0034272000079,Sauce Panzani champignons,2.53,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/427/200/0079/1.400.jpg,Condiments,unknown
0034272000079,Sauce Panzani champignons,2.53,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/427/200/0079/1.400.jpg,Condiments,unknown
0034272000079,Sauce Panzani champignons,3.09,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/427/200/0079/1.400.jpg,Condiments,unknown
0034360269500,Mousse au fromage blanc sur lit de fruits,3.37,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/436/026/9500/1.400.jpg,Fromages blancs,a
0034360269500,Mousse au fromage blanc sur lit de fruits,3.79,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/436/026/9500/1.400.jpg,Fromages blancs,a
0034360269500,Mousse au fromage blanc sur lit de fruits,3.78,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/436/026/9500/1.400.jpg,Fromages blancs,a
0034856001751,Fruit snacks,3.28,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/600/1751/1.400.jpg,Snacks,d
0034856001751,Fruit snacks,2.37,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/600/1751/1.400.jpg,Snacks,d
0034856001751,Fruit snacks,3.33,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/600/1751/1.400.jpg,Snacks,d
0034856028826,Fruit snacks,2.59,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/602/8826/2.400.jpg,Snacks,d
0034856028826,Fruit snacks,2.71,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/602/8826/2.400.jpg,Snacks,d
0034856028826,Fruit snacks,2.74,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/602/8826/2.400.jpg,Snacks,d
0034856028918,Fruit snacks,2.66,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/602/8918/1.400.jpg,Plant based foods and beverages,c
0034856028918,Fruit snacks,2.34,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/602/8918/1.400.jpg,Plant based foods and beverages,c
0034856028918,Fruit snacks,3.2,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/602/8918/1.400.jpg,Plant based foods and beverages,c
0034856121237,Fruit snacks,2.56,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/612/1237/11.400.jpg,Snacks,d
0034856121237,Fruit snacks,3,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/612/1237/11.400.jpg,Snacks,d
0034856121237,Fruit snacks,3.25,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/612/1237/11.400.jpg,Snacks,d
0034856246343,Sqworms Nuclear,2.47,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/624/6343/5.400.jpg,Épicerie,unknown
0034856246343,Sqworms Nuclear,2.85,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/624/6343/5.400.jpg,Épicerie,unknown
0034856246343,Sqworms Nuclear,2.9,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/624/6343/5.400.jpg,Épicerie,unknown
0034856806295,Wildberry soft & chewy mouth-puckering candy!  wildberry,3.29,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/680/6295/3.400.jpg,Snacks,e
0034856806295,Wildberry soft & chewy mouth-puckering candy!  wildberry,3.37,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/680/6295/3.400.jpg,Snacks,e
0034856806295,Wildberry soft & chewy mouth-puckering candy!  wildberry,3.43,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/680/6295/3.400.jpg,Snacks,e
0034856909811,Fruit snacks,2.73,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/690/9811/5.400.jpg,Snacks,b
0034856909811,Fruit snacks,3.01,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/690/9811/5.400.jpg,Snacks,b
0034856909811,Fruit snacks,2.98,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/485/690/9811/5.400.jpg,Snacks,b
0035046092085,Tumeric,3.25,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/504/609/2085/3.400.jpg,Épicerie,unknown
0035046092085,Tumeric,3.34,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/504/609/2085/3.400.jpg,Épicerie,unknown
0035046092085,Tumeric,3.1,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/504/609/2085/3.400.jpg,Épicerie,unknown
0035100008724,Brownie  par 8,3.21,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/510/000/8724/1.400.jpg,Épicerie,unknown
0035100008724,Brownie  par 8,2.79,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/510/000/8724/1.400.jpg,Épicerie,unknown
0035100008724,Brownie  par 8,3.17,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/510/000/8724/1.400.jpg,Épicerie,unknown
0035145000073,Galettes,2.8,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/514/500/0073/1.400.jpg,Épicerie,unknown
0035145000073,Galettes,3.01,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/514/500/0073/1.400.jpg,Épicerie,unknown
0035145000073,Galettes,2.91,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/514/500/0073/1.400.jpg,Épicerie,unknown
0035200075442,Riz,1.08,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/520/007/5442/2.400.jpg,Plant based foods and beverages,unknown
0035200075442,Riz,1.24,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/520/007/5442/2.400.jpg,Plant based foods and beverages,unknown
0035200075442,Riz,1.21,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/520/007/5442/2.400.jpg,Plant based foods and beverages,unknown
0035200076210,chef-way,2.92,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/520/007/6210/2.400.jpg,Épicerie,unknown
0035200076210,chef-way,2.88,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/520/007/6210/2.400.jpg,Épicerie,unknown
0035200076210,chef-way,2.65,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/520/007/6210/2.400.jpg,Épicerie,unknown
0035406036117,Coffee Creamer,5.27,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/540/603/6117/2.400.jpg,Plant based foods and beverages,unknown
0035406036117,Coffee Creamer,4.53,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/540/603/6117/2.400.jpg,Plant based foods and beverages,unknown
0035406036117,Coffee Creamer,5.38,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/540/603/6117/2.400.jpg,Plant based foods and beverages,unknown
0035720005400,Cleartract Urinary Tract Formula Powder,2.93,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/572/000/5400/1.400.jpg,Dietary supplements,not-applicable
0035720005400,Cleartract Urinary Tract Formula Powder,3.41,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/572/000/5400/1.400.jpg,Dietary supplements,not-applicable
0035720005400,Cleartract Urinary Tract Formula Powder,2.53,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/572/000/5400/1.400.jpg,Dietary supplements,not-applicable
0036192105100,Organic Blackberry Pomegranate Fruit Spread,2.56,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/619/210/5100/6.400.jpg,Plant based foods and beverages,e
0036192105100,Organic Blackberry Pomegranate Fruit Spread,2.74,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/619/210/5100/6.400.jpg,Plant based foods and beverages,e
0036192105100,Organic Blackberry Pomegranate Fruit Spread,2.41,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/619/210/5100/6.400.jpg,Plant based foods and beverages,e
0036192127034,Santa Cruz Organic Lightly Roasted Crunchy Peanut Butter,3.14,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/619/212/7034/5.400.jpg,Plant based foods and beverages,a
0036192127034,Santa Cruz Organic Lightly Roasted Crunchy Peanut Butter,2.82,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/619/212/7034/5.400.jpg,Plant based foods and beverages,a
0036192127034,Santa Cruz Organic Lightly Roasted Crunchy Peanut Butter,3.14,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/619/212/7034/5.400.jpg,Plant based foods and beverages,a
0036192127157,Pure Le mon Juice,3.21,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/619/212/7157/4.400.jpg,Plant based foods and beverages,b
0036192127157,Pure Le mon Juice,2.41,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/619/212/7157/4.400.jpg,Plant based foods and beverages,b
0036192127157,Pure Le mon Juice,3.35,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/619/212/7157/4.400.jpg,Plant based foods and beverages,b
0036200219294,Alfredo Sauce,3.25,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/620/021/9294/1.400.jpg,Condiments,c
0036200219294,Alfredo Sauce,3.05,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/620/021/9294/1.400.jpg,Condiments,c
0036200219294,Alfredo Sauce,2.4,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/620/021/9294/1.400.jpg,Condiments,c
0036494040420,West Indian Flambeau Sauce 10 Oz,0.56,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/649/404/0420/2.400.jpg,Épicerie,unknown
0036494040420,West Indian Flambeau Sauce 10 Oz,0.55,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/649/404/0420/2.400.jpg,Épicerie,unknown
0036494040420,West Indian Flambeau Sauce 10 Oz,0.52,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/649/404/0420/2.400.jpg,Épicerie,unknown
0036632007889,Whole Milk Vanilla Yogurt,2.32,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/663/200/7889/1.400.jpg,Dairies,c
0036632007889,Whole Milk Vanilla Yogurt,2.73,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/663/200/7889/1.400.jpg,Dairies,c
0036632007889,Whole Milk Vanilla Yogurt,2.86,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/663/200/7889/1.400.jpg,Dairies,c
0036632032157,Yaourt à la Grecque sur Lit de Cerises Noires,3.3,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/663/203/2157/1.400.jpg,Dairies,b
0036632032157,Yaourt à la Grecque sur Lit de Cerises Noires,2.63,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/663/203/2157/1.400.jpg,Dairies,b
0036632032157,Yaourt à la Grecque sur Lit de Cerises Noires,2.42,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/663/203/2157/1.400.jpg,Dairies,b
0036632035981,ACTIVIA STRAWBERRY BANANA PROBIOTIC DRINK,3.13,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/663/203/5981/1.400.jpg,Beverages and beverages preparations,d
0036632035981,ACTIVIA STRAWBERRY BANANA PROBIOTIC DRINK,4.46,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/663/203/5981/1.400.jpg,Beverages and beverages preparations,d
0036632035981,ACTIVIA STRAWBERRY BANANA PROBIOTIC DRINK,3.58,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/663/203/5981/1.400.jpg,Beverages and beverages preparations,d
0036778004308,Dry Roasted and Salted Macadamia Nuts,2.65,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/677/800/4308/2.400.jpg,Plant based foods and beverages,b
0036778004308,Dry Roasted and Salted Macadamia Nuts,2.85,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/677/800/4308/2.400.jpg,Plant based foods and beverages,b
0036778004308,Dry Roasted and Salted Macadamia Nuts,3.15,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/677/800/4308/2.400.jpg,Plant based foods and beverages,b
0036800420649,Triple Berry Granola,2.94,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/680/042/0649/5.400.jpg,Plant based foods and beverages,c
0036800420649,Triple Berry Granola,3.36,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/680/042/0649/5.400.jpg,Plant based foods and beverages,c
0036800420649,Triple Berry Granola,3.15,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/680/042/0649/5.400.jpg,Plant based foods and beverages,c
0036830164506,4 steaks hachés pur boeuf façon bouchère,8.68,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/683/016/4506/1.400.jpg,Meats and their products,unknown
0036830164506,4 steaks hachés pur boeuf façon bouchère,8.78,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/683/016/4506/1.400.jpg,Meats and their products,unknown
0036830164506,4 steaks hachés pur boeuf façon bouchère,7.12,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/683/016/4506/1.400.jpg,Meats and their products,unknown
0036992282933,Miso Carre Asiatique,2.85,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/699/228/2933/2.400.jpg,Épicerie,unknown
0036992282933,Miso Carre Asiatique,2.39,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/699/228/2933/2.400.jpg,Épicerie,unknown
0036992282933,Miso Carre Asiatique,2.5,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/699/228/2933/2.400.jpg,Épicerie,unknown
0037014242263,Dark Chocolate With Forest Mint (Rainforest),3.18,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/701/424/2263/6.400.jpg,Snacks,e
0037014242263,Dark Chocolate With Forest Mint (Rainforest),3.6,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/701/424/2263/6.400.jpg,Snacks,e
0037014242263,Dark Chocolate With Forest Mint (Rainforest),3.3,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/701/424/2263/6.400.jpg,Snacks,e
0037200000202,Pois chiche,3.47,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/720/000/0202/1.400.jpg,Épicerie,unknown
0037200000202,Pois chiche,2.36,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/720/000/0202/1.400.jpg,Épicerie,unknown
0037200000202,Pois chiche,3.4,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/720/000/0202/1.400.jpg,Épicerie,unknown
0037466012001,Chocolats Lindor Assortis,3.68,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/601/2001/2.400.jpg,Épicerie,unknown
0037466012001,Chocolats Lindor Assortis,3.31,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/601/2001/2.400.jpg,Épicerie,unknown
0037466012001,Chocolats Lindor Assortis,4.11,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/601/2001/2.400.jpg,Épicerie,unknown
0037466016450,Dark Chocolate,3.48,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/601/6450/1.400.jpg,Snacks,d
0037466016450,Dark Chocolate,4.15,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/601/6450/1.400.jpg,Snacks,d
0037466016450,Dark Chocolate,3.5,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/601/6450/1.400.jpg,Snacks,d
0037466017594,Barre De Chocolat (extra Crémeux),3.2,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/601/7594/8.400.jpg,Snacks,e
0037466017594,Barre De Chocolat (extra Crémeux),3.48,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/601/7594/8.400.jpg,Snacks,e
0037466017594,Barre De Chocolat (extra Crémeux),3.99,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/601/7594/8.400.jpg,Snacks,e
0037466018898,Noir 70% Cacao,2.96,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/601/8898/8.400.jpg,Snacks,e
0037466018898,Noir 70% Cacao,2.42,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/601/8898/8.400.jpg,Snacks,e
0037466018898,Noir 70% Cacao,2.98,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/601/8898/8.400.jpg,Snacks,e
0037466019314,Milk chocolate pieces,3.73,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/601/9314/2.400.jpg,Snacks,e
0037466019314,Milk chocolate pieces,3.69,Super U,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/601/9314/2.400.jpg,Snacks,e
0037466019314,Milk chocolate pieces,3.79,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/601/9314/2.400.jpg,Snacks,e
0037466038612,Dark chocolate with a touch of salt,3.85,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/603/8612/1.400.jpg,Snacks,e
0037466038612,Dark chocolate with a touch of salt,3.33,Monoprix,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/603/8612/1.400.jpg,Snacks,e
0037466038612,Dark chocolate with a touch of salt,3.95,Auchan,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/603/8612/1.400.jpg,Snacks,e
0037466051352,Lindt Excellence coconut,2.36,Intermarché,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/605/1352/2.400.jpg,Snacks,e
0037466051352,Lindt Excellence coconut,3.38,Carrefour,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/605/1352/2.400.jpg,Snacks,e
0037466051352,Lindt Excellence coconut,3.24,Leclerc,https://openfoodfacts-images.s3.eu-west-3.amazonaws.com/data/003/746/605/1352/2.400.jpg,Snacks,e
